,geneid,Bima1,Kolf2,Kolf3,Kucg2,Letw5,Podx1,Qolg1,Sojd3,Wibj2,Yoch6
49,ENSG00000095587,1.866594033125055,1.52147443351978,1.501516560866105,7.90364038170239,2.6309665556787003,1.8981749228386349,1.717389238312395,8.003457939496535,1.41695102872078,10.999420243213587
50,ENSG00000095596,7.93045881302425,1.726573392124465,3.602001992195775,23.72158485197825,2.3659152303604802,4.167462650060955,7.8821143023610905,38.988579797317,3.9445728476944,36.57291613649544
51,ENSG00000095932,10.5005920600784,14.43352105186201,19.4949316569322,6.070884014746586,37.6991795259571,19.403711098476002,10.220340891292146,6.52423589006946,26.512957862307303,2.79308383641573
52,ENSG00000099994,0.7687243376272235,5.851755848874095,8.92472485344679,0.49246806209529503,7.09288644946585,5.043428662192535,2.64200863252954,8.068119573403434,2.6102906132327,2.973443740565427
53,ENSG00000100031,0.6354157891740445,1.169493264233605,1.23320063100235,1.0704768756094325,0.539813009783088,1.173401675745465,0.9112437606530479,1.362530263191145,0.586869803635317,0.12386053684114777
54,ENSG00000100060,5.953893044154655,7.32794829215354,6.59483955056138,2.26802450632419,12.25005031567045,7.018068544911509,6.322062242784665,1.59485925517976,5.627716871740145,0.944197226587263
55,ENSG00000100095,0.494934010056113,0.20200974363608998,0.292348693740138,1.936845949158875,0.626408020203973,0.369649157276995,0.1821378501541605,7.441218189174855,0.632712623857205,9.06560188365888
56,ENSG00000100122,12.62784633359565,15.413605670709899,15.76831220605615,7.638612669707181,22.752726265952,10.8077457665037,8.78697060877227,4.389154903563821,21.509004746718148,1.7175599357501898
57,ENSG00000100156,0.3680148465251695,0.7779126784782505,0.875489579683317,0.248594010431962,1.3943952599882201,0.5190371883982655,0.573162236735246,0.0,0.4242831989019027,0.0
58,ENSG00000100298,0.47185351088560956,0.2108056666859855,0.3738580143715825,0.3069345688731135,4.825359000811325,0.921620718009071,4.74723700007624,0.097892359123245,1.1575052652353186,0.0
59,ENSG00000100302,13.17343000080565,14.6538883694762,15.41456383973275,4.766717358337605,14.2793797254749,10.369494478380599,11.32622383260702,3.1476167875572303,15.81425661744615,1.6048978250164065
60,ENSG00000100385,1.5190080225787,2.221892148167095,2.078676885136935,1.44579237757031,1.907237452401695,1.11779386214132,1.2996109831111449,0.9085446894879545,1.64831706186151,0.23422240256146618
61,ENSG00000100558,1.6720104553919901,1.1673864019022049,1.07968331684328,0.8517026401444455,1.3569422276834926,2.5626548998984946,2.375253222762635,0.2485207106350815,2.59913499585257,0.044405774440223665
62,ENSG00000100604,42.07980115594345,51.21145885009226,66.04100594982985,34.3421821219769,303.6576202211015,149.92632617199,44.96352643947335,26.088905390186547,62.00646190663841,15.104821413257133
63,ENSG00000100678,0.9512894545845401,0.7788588791502364,1.0465567304805066,0.1442031973424785,0.4626015806938995,0.4093739650958095,0.261596452318566,0.07656495358892684,0.9102403244853234,0.0241805612639691
64,ENSG00000100721,1.3093677765487248,6.178405125767775,3.162458259268835,1.3981991015431698,8.037029484837184,0.20066488562117352,0.884095336763692,2.10164926040283,2.3667305214046,0.06018945648432136
65,ENSG00000100985,19.13438131332215,31.560038045026403,21.06803810099245,21.7287719787188,45.57477066414615,12.534647577667549,14.0708452383612,15.8618260329755,20.1299551640171,4.135751610468801
66,ENSG00000101188,1.558241130915005,2.739924505955305,2.638259887538215,1.46488783236018,3.43308313055001,1.46129420130262,2.512298689766885,0.4836171177438625,1.723134441912625,0.14613219085029872
67,ENSG00000101194,16.45683911497575,18.068587183198247,21.06946495323875,8.472901171359005,15.4705230034354,11.871499380614,22.20123535530065,3.15209750028854,27.5379896541629,0.45288994064312266
68,ENSG00000101280,1.2027169604528951,1.191497652956411,1.806997111305165,0.4693075184047365,4.124096247622185,1.13214782804462,1.53651512210869,0.15127854967231677,1.130315953830188,0.1302072901661308
